ID,gedcom,place,longitude,latitude,zoom,placelevel,temple,geoignore,notes
109237,Earlylds,", Monmouthshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109236,Earlylds,"Cambria, Niagara, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109235,Earlylds,"Newtown, Delaware, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109234,Earlylds,"Monticello, San Juan, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109233,Earlylds,"Edwards, Logan, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
109232,Earlylds,", Brown, North Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109231,Earlylds,"Honeyville, Box Elder, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109230,Earlylds,"North Toronto, York, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109229,Earlylds,"Horsley, Gloucestershire, England",NULL,NULL,NULL,NULL,0,0,NULL
109228,Earlylds,"Boston, Lincolnshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109227,Earlylds,"Northampton, Hampshire, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109226,Earlylds,"Madeley, Shropshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109225,Earlylds,"Tremont, Cuyahoga, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109224,Earlylds,"Mad River, Champaign, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109223,Earlylds,"Berlin, Hartford, Connecticut, USA",NULL,NULL,NULL,NULL,0,0,NULL
109222,Earlylds,"King's Pyon, Herefordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109221,Earlylds,"Ampthill, Bedfordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109220,Earlylds,"Waterloo, Waterloo, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109219,Earlylds,"Highland, Pulaski, Virginia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109218,Earlylds,"Saltville, Smyth, Virginia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109217,Earlylds,"Turton Chapelry, Bolton-Le-Moors, Lancashire, England",NULL,NULL,NULL,NULL,0,0,NULL
109216,Earlylds,"Samuel's Depot, Nelson, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
109215,Earlylds,", Wayne, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
109214,Earlylds,"Dawn Euphemia, Lambton, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109213,Earlylds,"Castle Eaton, Wiltshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109212,Earlylds,"Attercliffe, Yorkshire West Riding, England",NULL,NULL,NULL,NULL,0,0,NULL
109211,Earlylds,"Bloomsbury, Middlesex, England",NULL,NULL,NULL,NULL,0,0,NULL
109210,Earlylds,"New Hampton, Belknap, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109209,Earlylds,"Mount Ross, Dutchess, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109208,Earlylds,"Bear Valley, Mariposa, California, USA",NULL,NULL,NULL,NULL,0,0,NULL
109207,Earlylds,"Newburg, Pike, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109206,Earlylds,"Clifton, Franklin, Idaho, USA",NULL,NULL,NULL,NULL,0,0,NULL
109205,Earlylds,"Llansamlet, Glamorganshire, Wales",NULL,NULL,NULL,NULL,0,0,NULL
109204,Earlylds,"Burlington, Chittenden, Vermont, USA",NULL,NULL,NULL,NULL,0,0,NULL
109203,Earlylds,"Green Castle, Madison, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109202,Earlylds,"Cambridgeport, Middlesex, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109201,Earlylds,"Washington, Union, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109200,Earlylds,", Union, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109199,Earlylds,"Alexandria, Huntingdon, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109198,Earlylds,"Jackson, Jackson, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109197,Earlylds,", Lebanon, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109196,Earlylds,"Elsdon, Northumberland, England",NULL,NULL,NULL,NULL,0,0,NULL
109195,Earlylds,", Scotland, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109194,Earlylds,"Floydsburg, Oldham, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
109193,Earlylds,"Stanley, Ontario, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109192,Earlylds,"Wark, Northumberland, England",NULL,NULL,NULL,NULL,0,0,NULL
109191,Earlylds,"Council Grove, Morris, Kansas, USA",NULL,NULL,NULL,NULL,0,0,NULL
109190,Earlylds,", Wilkes, North Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109189,Earlylds,"Loughborough, Leicestershire, England",NULL,NULL,NULL,NULL,0,0,NULL
109188,Earlylds,"Glover, Orleans, Vermont, USA",NULL,NULL,NULL,NULL,0,0,NULL
109187,Earlylds,"(of), , , Netherlands",NULL,NULL,NULL,NULL,0,0,NULL
109186,Earlylds,"New London, Ralls, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109185,Earlylds,"Ottawa, Franklin, Kansas, USA",NULL,NULL,NULL,NULL,0,0,NULL
109184,Earlylds,", Page, Virginia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109183,Earlylds,"Prairieville, Milwaukee, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109182,Earlylds,"McGraw, Cortland, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109181,Earlylds,"Columbus, Adams, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109180,Earlylds,"Heskin Green, Lancashire, England",NULL,NULL,NULL,NULL,0,0,NULL
109179,Earlylds,"Elmwood Cemetery, Fort Madison, Lee, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109178,Earlylds,"Salem, Henry, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109177,Earlylds,"Glasgow, Scott, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109176,Earlylds,"Mount Pleasant, Henry, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109175,Earlylds,"Bromyard, Herefordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109174,Earlylds,"City Cemetery, Colton, San Bernardino, California, USA",NULL,NULL,NULL,NULL,0,0,NULL
109173,Earlylds,"Lone Mountain Cemetery, Carson City, Carson City, Nevada, USA",NULL,NULL,NULL,NULL,0,0,NULL
109172,Earlylds,"Newberry, Newberry, South Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109171,Earlylds,"Carrollton, Pickens, Alabama, USA",NULL,NULL,NULL,NULL,0,0,NULL
109170,Earlylds,"Fort Wingate, McKinley, New Mexico, USA",NULL,NULL,NULL,NULL,0,0,NULL
109169,Earlylds,"Wigan, Lancashire, England",NULL,NULL,NULL,NULL,0,0,NULL
109168,Earlylds,"La Moille, Bureau, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109167,Earlylds,", Conecuh, Alabama, USA",NULL,NULL,NULL,NULL,0,0,NULL
109166,Earlylds,"Middletown, Frederick, Maryland, USA",NULL,NULL,NULL,NULL,0,0,NULL
109165,Earlylds,"Valenciennes, Nord, France",NULL,NULL,NULL,NULL,0,0,NULL
109164,Earlylds,", Malta",NULL,NULL,NULL,NULL,0,0,NULL
109163,Earlylds,"New Richmond, Montgomery, Indiana, USA",NULL,NULL,NULL,NULL,0,0,NULL
109162,Earlylds,"Udimore, Sussex, England",NULL,NULL,NULL,NULL,0,0,NULL
109161,Earlylds,"Southampton, Hampshire, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109160,Earlylds,", Middlesex, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
109159,Earlylds,"Clymer, Chautauqua, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109158,Earlylds,"Kimball-Whitney Cemetery, Salt Lake City, Salt Lake, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109157,Earlylds,"Donner, Placer, California, USA",NULL,NULL,NULL,NULL,0,0,NULL
109156,Earlylds,", Carbon, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109155,Earlylds,"Hamilton, Steuben, Indiana, USA",NULL,NULL,NULL,NULL,0,0,NULL
109154,Earlylds,"Paterson, Passaic, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
109153,Earlylds,"North Berwick, York, Maine, USA",NULL,NULL,NULL,NULL,0,0,NULL
109152,Earlylds,"Bingham Canyon, Salt Lake, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109151,Earlylds,"Lewisburg, Marshall, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109150,Earlylds,"Ucon, Bonneville, Idaho, USA",NULL,NULL,NULL,NULL,0,0,NULL
109149,Earlylds,"Rock Creek, Unicoi, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109148,Earlylds,"Palmyra, Portage, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109147,Earlylds,"Durham, Greene, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109146,Earlylds,"Princeville, Peoria, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109145,Earlylds,", Greene, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109144,Earlylds,"Manteno, Shelby, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109143,Earlylds,"Summitville, Lee, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109142,Earlylds,", Warren, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109141,Earlylds,"Washington, Erie, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109140,Earlylds,"Augusta, Richmond, Georgia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109139,Earlylds,", Fayette, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109138,Earlylds,"Craignure, Argyllshire, Scotland",NULL,NULL,NULL,NULL,0,0,NULL
109137,Earlylds,"Bloomfield, Morrow, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109136,Earlylds,"Vernon, Oneida, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109135,Earlylds,"New Ipswich, Hillsborough, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109134,Earlylds,"Gerry, Chautauqua, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109133,Earlylds,"Hanover, Morris, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
109132,Earlylds,"Beckwith, Lanark, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109131,Earlylds,"Crawford, Lanarkshire, Scotland",NULL,NULL,NULL,NULL,0,0,NULL
109130,Earlylds,"Lebanon, Hunterdon, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
109129,Earlylds,"Woodstock, Grafton, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109128,Earlylds,"Over Peover, Cheshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109127,Earlylds,"Newport, Mendocino, California, USA",NULL,NULL,NULL,NULL,0,0,NULL
109126,Earlylds,"Antelope Island, Davis, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109125,Earlylds,"Millville City Cemetery, Millville, Cache, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109124,Earlylds,"Stoughton, Norfolk, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109123,Earlylds,", Knox, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109122,Earlylds,"Cockerham, Lancashire, England",NULL,NULL,NULL,NULL,0,0,NULL
109121,Earlylds,"Taylorsville, Alexander, North Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109120,Earlylds,"Lycoming, Lycoming, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109119,Earlylds,"Canterbury, Windham, Connecticut, USA",NULL,NULL,NULL,NULL,0,0,NULL
109118,Earlylds,"Brantford, Brant, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109117,Earlylds,"Henniker, Merrimack, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109116,Earlylds,"La Rochelle, Charente Maritime, France",NULL,NULL,NULL,NULL,0,0,NULL
109115,Earlylds,"Amherst, Hampshire, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109114,Earlylds,"Orangeville, Wyoming, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109113,Earlylds,"Austinburg, Ashtabula, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109112,Earlylds,"Beaver Island, Charlevoix, Michigan, USA",NULL,NULL,NULL,NULL,0,0,NULL
109111,Earlylds,", Jefferson, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109110,Earlylds,"Dennis Port, Barnstable, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109109,Earlylds,", Henderson, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109108,Earlylds,", Scott, Kansas, USA",NULL,NULL,NULL,NULL,0,0,NULL
109107,Earlylds,"Dilworthtown, Chester, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109106,Earlylds,"Monroe, Ogle, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109105,Earlylds,"Whiteland Crest, Chester, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109104,Earlylds,"Belchertown, Hampshire, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109103,Earlylds,"Fall River, Bristol, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109102,Earlylds,"Dedham, Norfolk, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109101,Earlylds,", Orange, Indiana, USA",NULL,NULL,NULL,NULL,0,0,NULL
109100,Earlylds,"Grand Island, Hall, Nebraska, USA",NULL,NULL,NULL,NULL,0,0,NULL
109099,Earlylds,"Portland, Cerro Gordo, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109098,Earlylds,", Augusta, Virginia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109097,Earlylds,"Rippun, Karlsruhe, Badden Wurttemberg, Germany",NULL,NULL,NULL,NULL,0,0,NULL
109096,Earlylds,"Karlsruhe, Badden Wurttemberg, Germany",NULL,NULL,NULL,NULL,0,0,NULL
109095,Earlylds,"Aal, Buskerud, Norway",NULL,NULL,NULL,NULL,0,0,NULL
109094,Earlylds,"Tinn Prestifield, Telemark, Norway",NULL,NULL,NULL,NULL,0,0,NULL
109093,Earlylds,"Elwood, Box Elder, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109092,Earlylds,", Hawkins, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109091,Earlylds,"Rogersville, Hawkins, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109090,Earlylds,"(near), Holden, Millard, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109089,Earlylds,"Tully, Onondaga, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109088,Earlylds,", Montgomery, North Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109087,Earlylds,"Lincoln, Lincoln, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109086,Earlylds,"Moscow, Latah, Idaho, USA",NULL,NULL,NULL,NULL,0,0,NULL
109085,Earlylds,"Waynesboro, Wayne, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109084,Earlylds,"Neshoba, Neshoba, Mississippi, USA",NULL,NULL,NULL,NULL,0,0,NULL
109083,Earlylds,"Macclesfield, Cheshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109082,Earlylds,"Barton Under Needwood, Staffordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109081,Earlylds,"Lyman, Uinta, Wyoming, USA",NULL,NULL,NULL,NULL,0,0,NULL
109080,Earlylds,"Argenteuil, Argenteuil, Quebec, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109079,Earlylds,"Mount Vernon, Knox, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109078,Earlylds,"Carlisle, Schoharie, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109077,Earlylds,"Hahns Mill, Madison, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109076,Earlylds,"Marbletown, Ulster, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109075,Earlylds,"Much Marcle, Herefordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109074,Earlylds,"Plymouth, Plymouth, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109072,Earlylds,"Lapeer, Lapeer, Michigan, USA",NULL,NULL,NULL,NULL,0,0,NULL
109073,Earlylds,"Darien, Genesee, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109071,Earlylds,"Kitchen's Settlement, Louisa, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109070,Earlylds,"Aspen Grove, Burlington, Des Moines, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109069,Earlylds,"Bazel Cemetery, Des Moines, Polk, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109068,Earlylds,"Preetz, Schleswig Holstein, Germany",NULL,NULL,NULL,NULL,0,0,NULL
109067,Earlylds,", Halifax, North Carolina, USA",NULL,NULL,NULL,NULL,0,0,NULL
109066,Earlylds,"San Gabriel, Los Angeles, California, USA",NULL,NULL,NULL,NULL,0,0,NULL
109065,Earlylds,"Hamden, New Haven, Connecticut, USA",NULL,NULL,NULL,NULL,0,0,NULL
109064,Earlylds,"Ripley, Brown, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109063,Earlylds,"Cambridge, Dorchester, Maryland, USA",NULL,NULL,NULL,NULL,0,0,NULL
109062,Earlylds,"Fairview, York, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109061,Earlylds,"Lewisberry, York, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109060,Earlylds,"Hanover, Columbiana, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109059,Earlylds,"Richland, Clinton, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109058,Earlylds,"Miller Cemetery, Golden's Point (Sonora), Hancock, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109057,Earlylds,", , Hawaii, USA",NULL,NULL,NULL,NULL,0,0,NULL
109056,Earlylds,"Shutesbury, Franklin, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109055,Earlylds,"Hancock, Delaware, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109054,Earlylds,"Balsall, Warwickshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109053,Earlylds,"Gravois, Saint Louis, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109052,Earlylds,"Georgetown, Vermilion, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109051,Earlylds,"Fort Bridger, Uinta, Wyoming, USA",NULL,NULL,NULL,NULL,0,0,NULL
109050,Earlylds,"Bawtry, Yorkshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109049,Earlylds,"Grange Cemetery, Kanesville (Council Bluffs), Pottawattamie, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109048,Earlylds,"Hazel Dell, Pottawattamie, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109047,Earlylds,"Big Lake, Sherburne, Minnesota, USA",NULL,NULL,NULL,NULL,0,0,NULL
109046,Earlylds,"Davenport, Scott, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109045,Earlylds,"Union, Licking, Ohio, USA",NULL,NULL,NULL,NULL,0,0,NULL
109044,Earlylds,", Warren, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109043,Earlylds,"Patrington, Yorkshire East Riding, England",NULL,NULL,NULL,NULL,0,0,NULL
109042,Earlylds,"Globe, Gila, Arizona, USA",NULL,NULL,NULL,NULL,0,0,NULL
109041,Earlylds,"Monroe, Franklin, Mississippi, USA",NULL,NULL,NULL,NULL,0,0,NULL
109040,Earlylds,"Salina, Onondaga, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109039,Earlylds,"Clapham, Yorkshire West Riding, England",NULL,NULL,NULL,NULL,0,0,NULL
109038,Earlylds,"Milo, Yates, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109037,Earlylds,"Cambridge, Waterloo, Ontario, Canada",NULL,NULL,NULL,NULL,0,0,NULL
109036,Earlylds,"(of), Canaan, Grafton, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109035,Earlylds,", Pembrokeshire, Wales",NULL,NULL,NULL,NULL,0,0,NULL
109034,Earlylds,"Narberth, Pembrokeshire, Wales",NULL,NULL,NULL,NULL,0,0,NULL
109033,Earlylds,"Schuyler, Herkimer, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109032,Earlylds,"Langelsheim, Lower Saxony, Germany",NULL,NULL,NULL,NULL,0,0,NULL
109031,Earlylds,"Lund, Caribou, Idaho, USA",NULL,NULL,NULL,NULL,0,0,NULL
109030,Earlylds,"Holland, Hampden, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109029,Earlylds,"Franklin, Merrimack, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
109028,Earlylds,"Champlain, Clinton, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109027,Earlylds,"Schuylkill Haven, Schuylkill, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109026,Earlylds,"(of), ,  Lancaster, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109025,Earlylds,"McMinnville, Warren, Tennessee, USA",NULL,NULL,NULL,NULL,0,0,NULL
109024,Earlylds,"Howard, Gentry, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109023,Earlylds,"Petersburg, Menard, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109022,Earlylds,"Urbana, Champaign, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109021,Earlylds,", Menard, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109020,Earlylds,"Saint Joseph, Champaign, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109019,Earlylds,"Sterne Cemetery, Golden's Point (Sonora), Hancock, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
109018,Earlylds,"Washington, Mason, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
109017,Earlylds,"(near), Hopewell, Mercer, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
109016,Earlylds,", , Hungary",NULL,NULL,NULL,NULL,0,0,NULL
109015,Earlylds,"Crossmolina, Mayo, Ireland",NULL,NULL,NULL,NULL,0,0,NULL
109014,Earlylds,"Naples, Uintah, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
109013,Earlylds,"Lunenburg, Worcester, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
109012,Earlylds,"Steamer Radnar, Boonville, Cooper, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109011,Earlylds,"Kobenhavn, Copenhagen, Denmark",NULL,NULL,NULL,NULL,0,0,NULL
109010,Earlylds,"Houston, Renfrew, Scotland",NULL,NULL,NULL,NULL,0,0,NULL
109009,Earlylds,", Selkirkshire, Scotland",NULL,NULL,NULL,NULL,0,0,NULL
109008,Earlylds,"Hamburg, Saint Charles, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
109007,Earlylds,"Waterville, Kennebec, Maine, USA",NULL,NULL,NULL,NULL,0,0,NULL
109006,Earlylds,", Clarke, Virginia, USA",NULL,NULL,NULL,NULL,0,0,NULL
109005,Earlylds,"Cooley's Mill, Pottawattamie, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
109004,Earlylds,"Donnington, Herefordshire, England",NULL,NULL,NULL,NULL,0,0,NULL
109003,Earlylds,"Martinsburg, Lewis, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
109002,Earlylds,"Laurel Hill, Lancaster, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109001,Earlylds,"Laurel Hill, Chester, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
109000,Earlylds,"Teton, Fremont, Idaho, USA",NULL,NULL,NULL,NULL,0,0,NULL
108999,Earlylds,"Freehold, Monmouth, New Jersey, USA",NULL,NULL,NULL,NULL,0,0,NULL
108998,Earlylds,"Sodus, Wayne, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108997,Earlylds,"Arbroath, Angus, Scotland",NULL,NULL,NULL,NULL,0,0,NULL
108996,Earlylds,"Lawrence, Saint Lawrence, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108995,Earlylds,"Reading, Schuyler, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108994,Earlylds,"Union, Broome, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108993,Earlylds,"Altona, Knox, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
108992,Earlylds,"Vevay, Switzerland, Indiana, USA",NULL,NULL,NULL,NULL,0,0,NULL
108991,Earlylds,"Naples, Ontario, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108990,Earlylds,"Dunbar, Fayette, Pennsylvania, USA",NULL,NULL,NULL,NULL,0,0,NULL
108989,Earlylds,"Sunderland, Franklin, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
108988,Earlylds,"Highworth, Wiltshire, England",NULL,NULL,NULL,NULL,0,0,NULL
108987,Earlylds,"Jackson, Waldo, Maine, USA",NULL,NULL,NULL,NULL,0,0,NULL
108986,Earlylds,"(near), Persia, Harrison, Iowa, USA",NULL,NULL,NULL,NULL,0,0,NULL
108985,Earlylds,"Newbern, Jersey, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
108984,Earlylds,"Dow, Jersey, Illinois, USA",NULL,NULL,NULL,NULL,0,0,NULL
108983,Earlylds,"Ashford, Cattaraugus, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108982,Earlylds,"Rabbit Valley, Wayne, Utah, USA",NULL,NULL,NULL,NULL,0,0,NULL
108981,Earlylds,"Hopkins, Nodaway, Missouri, USA",NULL,NULL,NULL,NULL,0,0,NULL
108980,Earlylds,"Lake Pleasant, Hamilton, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108979,Earlylds,", Lincoln, Maine, USA",NULL,NULL,NULL,NULL,0,0,NULL
108978,Earlylds,"Acton Beauchamp, Worcestershire, England",NULL,NULL,NULL,NULL,0,0,NULL
108977,Earlylds,"Springwater, Livingston, New York, USA",NULL,NULL,NULL,NULL,0,0,NULL
108976,Earlylds,"Big Bone, Boone, Kentucky, USA",NULL,NULL,NULL,NULL,0,0,NULL
108975,Earlylds,", Boone, Indiana, USA",NULL,NULL,NULL,NULL,0,0,NULL
108974,Earlylds,"Hampton, Rockingham, New Hampshire, USA",NULL,NULL,NULL,NULL,0,0,NULL
108973,Earlylds,"(of), Worcester, Worcester, Massachusetts, USA",NULL,NULL,NULL,NULL,0,0,NULL
